QId,PostUserId,Vote,Time,days
443.0,111.0,2,2013-10-01,7
443.0,111.0,2,2013-10-01,7
444.0,19.0,2,2013-10-01,7
444.0,19.0,2,2013-10-01,7
429.0,2.0,2,2013-10-01,7
443.0,111.0,2,2013-10-01,7
442.0,160.0,2,2013-10-01,7
14.0,36.0,2,2013-10-01,7
332.0,13.0,2,2013-10-01,7
443.0,111.0,2,2013-10-01,7
447.0,86.0,2,2013-10-01,7
447.0,86.0,2,2013-10-01,7
443.0,111.0,2,2013-10-01,7
447.0,86.0,2,2013-10-01,7
348.0,19.0,2,2013-10-01,7
447.0,86.0,2,2013-10-01,7
442.0,160.0,2,2013-10-01,7
444.0,19.0,2,2013-10-01,7
443.0,111.0,2,2013-10-01,7
442.0,160.0,2,2013-10-01,7
442.0,160.0,2,2013-10-01,7
442.0,160.0,2,2013-10-01,7
444.0,19.0,2,2013-10-01,7
443.0,111.0,2,2013-10-01,7
447.0,86.0,2,2013-10-01,7
431.0,2.0,2,2013-10-01,7
451.0,160.0,2,2013-10-01,7
451.0,160.0,2,2013-10-01,7
430.0,2.0,2,2013-10-01,7
451.0,160.0,2,2013-10-01,7
442.0,160.0,2,2013-10-01,7
431.0,2.0,2,2013-10-01,7
451.0,160.0,2,2013-10-01,7
451.0,160.0,2,2013-10-01,7
451.0,160.0,2,2013-10-01,7
443.0,111.0,2,2013-10-01,7
451.0,160.0,3,2013-10-02,8
442.0,160.0,2,2013-10-02,8
443.0,111.0,2,2013-10-02,8
461.0,13.0,2,2013-10-02,8
461.0,13.0,2,2013-10-02,8
472.0,142.0,2,2013-10-02,8
472.0,142.0,3,2013-10-02,8
451.0,160.0,2,2013-10-02,8
381.0,150.0,2,2013-10-02,8
366.0,45.0,2,2013-10-02,8
305.0,83.0,2,2013-10-02,8
461.0,13.0,2,2013-10-02,8
349.0,19.0,2,2013-10-02,8
304.0,83.0,2,2013-10-02,8
475.0,6.0,2,2013-10-02,8
47.0,42.0,3,2013-10-02,8
475.0,6.0,2,2013-10-02,8
472.0,142.0,3,2013-10-02,8
475.0,6.0,2,2013-10-02,8
461.0,13.0,2,2013-10-02,8
472.0,142.0,2,2013-10-02,8
476.0,159.0,2,2013-10-02,8
476.0,159.0,2,2013-10-02,8
476.0,159.0,2,2013-10-02,8
476.0,159.0,2,2013-10-03,9
81.0,19.0,2,2013-10-03,9
480.0,158.0,2,2013-10-03,9
480.0,158.0,2,2013-10-03,9
381.0,150.0,2,2013-10-03,9
475.0,6.0,2,2013-10-03,9
484.0,62.0,2,2013-10-03,9
484.0,62.0,2,2013-10-03,9
484.0,62.0,2,2013-10-03,9
484.0,62.0,2,2013-10-03,9
484.0,62.0,2,2013-10-03,9
447.0,86.0,2,2013-10-03,9
480.0,158.0,2,2013-10-03,9
484.0,62.0,2,2013-10-03,9
480.0,158.0,2,2013-10-03,9
