QId,RespondUserId,PostUserId,Time,days
2725,1123.0,347.0,2011-01-11 23:31:58.590,70
2731,786.0,520.0,2011-01-12 04:42:57.363,70
2743,386.0,383.0,2011-01-13 02:14:03.880,71
2745,,838.0,2011-01-12 19:26:12.287,71
2747,,1236.0,2011-01-13 23:50:15.600,72
2750,47.0,,2011-01-12 20:13:47.350,71
2757,18.0,266.0,2011-01-12 23:15:07.043,71
2767,1218.0,1236.0,2011-01-13 21:44:37.030,72
2774,,329.0,2011-01-13 14:51:19.553,71
2786,786.0,1236.0,2011-01-13 22:22:34.440,72
2787,392.0,1708.0,2011-01-13 18:43:47.080,71
2791,786.0,1236.0,2011-01-13 21:13:57.220,72
2793,4.0,1708.0,2011-01-13 19:48:55.703,72
2808,,1236.0,2011-01-13 22:04:49.473,72
2832,4.0,1262.0,2011-01-14 02:15:10.537,72
2838,,1236.0,2011-01-14 09:18:46.173,72
2839,,1236.0,2011-01-14 09:13:29.157,72
2872,,1291.0,2011-01-14 15:13:58.100,72
2873,329.0,1236.0,2011-01-14 13:06:07.737,72
2891,1289.0,1272.0,2011-01-31 01:44:56.277,89
2907,,124.0,2011-01-14 17:16:41.027,72
2914,904.0,1307.0,2011-01-14 20:09:13.630,73
2916,1708.0,1241.0,2011-01-14 18:47:07.523,72
2928,1310.0,1311.0,2011-01-14 23:33:14.537,73
2934,1320.0,1236.0,2011-01-15 09:38:53.190,73
2952,1247.0,1236.0,2011-01-15 18:40:12.560,73
2964,19.0,1236.0,2011-01-15 19:35:46.287,74
2987,1349.0,,2011-01-16 02:05:49.447,74
2992,1350.0,1236.0,2011-01-16 08:06:56.123,74
3004,238.0,1241.0,2011-01-16 15:12:45.133,74
3005,,329.0,2011-01-16 08:46:19.023,74
3009,1358.0,329.0,2011-01-16 10:10:32.340,74
3014,1065.0,1236.0,2011-01-16 11:20:27.207,74
3020,1228.0,1236.0,2011-01-16 16:28:41.397,74
3032,,1236.0,2011-01-16 17:37:45.570,74
3038,1377.0,1236.0,2011-01-16 17:50:14.057,74
3059,1382.0,386.0,2011-01-19 11:32:53.040,77
3061,1383.0,1236.0,2011-01-16 20:08:11.990,75
3075,1394.0,166.0,2011-01-16 21:32:02.273,75
3081,1378.0,429.0,2011-01-16 21:41:06.993,75
3084,202.0,1236.0,2011-01-16 21:28:56.713,75
3096,1335.0,1236.0,2011-01-16 22:35:33.917,75
3098,1383.0,1236.0,2011-01-16 22:11:04.320,75
3101,1383.0,1236.0,2011-01-16 22:57:41.670,75
3104,1397.0,1236.0,2011-01-17 11:12:59.710,75
3107,1383.0,1236.0,2011-01-16 23:28:43.293,75
3113,1349.0,1236.0,2011-01-16 23:52:05.730,75
3117,1383.0,1236.0,2011-01-17 12:24:21.883,75
3125,74.0,61.0,2011-01-19 00:34:44.107,77
3133,1320.0,124.0,2011-01-17 08:36:15.813,75
3153,1383.0,1236.0,2011-01-17 14:09:10.490,75
3157,144.0,1236.0,2011-01-17 15:50:52.383,75
3158,1414.0,1236.0,2011-01-17 15:37:30.607,75
3168,386.0,358.0,2011-01-17 16:57:09.423,75
3170,,1236.0,2011-01-17 16:51:12.387,75
3182,171.0,124.0,2011-01-17 22:42:19.280,76
3186,1383.0,1236.0,2011-01-17 20:05:28.137,76
3189,1383.0,1236.0,2011-01-17 21:41:27.597,76
3206,1272.0,1236.0,2011-01-17 23:11:32.523,76
3216,605.0,1458.0,2011-01-20 14:16:23.883,78
3227,1383.0,1382.0,2011-01-18 16:20:13.527,76
3229,1383.0,1236.0,2011-01-18 10:49:58.523,76
3237,592.0,1236.0,2011-01-18 13:56:02.830,76
3261,1394.0,61.0,2011-01-18 23:38:24.890,77
3262,1445.0,1236.0,2011-01-19 07:58:02.467,77
3264,966.0,124.0,2011-01-18 21:19:24.683,77
3282,791.0,1469.0,2011-01-19 21:28:19.907,78
3285,1272.0,1268.0,2011-01-19 02:11:42.080,77
3293,,1341.0,2011-01-19 09:09:17.270,77
3297,567.0,,2011-01-19 06:24:25.033,77
3302,293.0,1236.0,2011-01-19 09:48:57.837,77
3306,552.0,391.0,2011-01-19 15:06:43.273,77
3315,1383.0,115.0,2011-01-19 20:22:43.333,78
3327,13.0,869.0,2011-01-19 14:20:31.813,77
3333,1460.0,1236.0,2011-01-19 14:01:12.293,77
3334,1394.0,1352.0,2011-01-19 14:19:32.693,77
3343,,1236.0,2011-01-19 15:03:23.480,77
3344,1462.0,1656.0,2011-01-30 11:27:45.063,88
3346,144.0,701.0,2011-01-27 15:08:07.757,85
3349,1228.0,1236.0,2011-01-19 15:55:36.847,77
3352,,19.0,2011-01-19 16:21:45.710,77
3357,425.0,1236.0,2011-01-20 19:48:56.543,79
3359,1466.0,1394.0,2011-01-20 11:15:21.353,78
3362,1394.0,1352.0,2011-01-19 21:13:22.567,78
3372,622.0,1708.0,2011-01-19 21:03:31.330,78
3385,228.0,124.0,2011-01-19 23:57:47.047,78
3390,1383.0,791.0,2011-01-20 05:01:27.140,78
3394,11917.0,,2011-01-20 03:32:16.630,78
3395,41.0,,2011-01-20 03:32:45.567,78
3401,1272.0,1236.0,2011-01-20 09:15:10.903,78
3402,1272.0,1460.0,2011-02-02 12:41:13.027,91
3411,1460.0,1236.0,2011-01-20 14:21:49.977,78
3412,171.0,163.0,2011-01-20 15:48:46.350,78
3436,1479.0,1241.0,2011-01-20 20:10:10.213,79
3442,1349.0,1236.0,2011-01-20 21:59:00.920,79
3443,1394.0,347.0,2011-01-21 13:37:47.170,79
3444,1480.0,1236.0,2011-01-20 22:26:46.267,79
3445,1228.0,1403.0,2011-01-21 01:59:46.720,79
3467,1349.0,1236.0,2011-01-21 11:08:30.277,79
3468,1708.0,520.0,2011-03-06 01:26:09.650,123
3477,1383.0,1236.0,2011-01-21 11:26:58.333,79
3486,1414.0,166.0,2011-01-21 22:14:07.520,80
3489,425.0,1236.0,2011-01-21 13:18:31.423,79
3495,1458.0,1228.0,2011-01-21 17:13:18.023,79
3500,,,2011-01-21 16:08:46.237,79
3503,386.0,838.0,2011-01-21 18:46:54.547,79
3521,1495.0,,2011-01-21 18:25:10.403,79
3526,47.0,1236.0,2011-01-21 19:47:49.590,80
3531,1394.0,1236.0,2011-01-21 20:57:56.427,80
3534,1483.0,124.0,2011-01-21 21:47:29.453,80
3543,1502.0,1236.0,2011-01-21 21:55:30.133,80
3568,1512.0,1383.0,2011-01-23 17:22:29.160,81
3576,47.0,1236.0,2011-01-22 08:37:59.257,80
3580,1394.0,1236.0,2011-01-22 10:53:27.840,80
3584,1172.0,1236.0,2011-01-22 11:08:33.953,80
3593,1383.0,1383.0,2011-01-31 11:05:21.060,89
3607,1485.0,1236.0,2011-01-22 17:05:33.897,80
3612,1460.0,1172.0,2011-01-23 01:28:50.163,81
3618,1247.0,1236.0,2011-01-22 17:47:33.407,80
3628,358.0,1236.0,2011-01-22 20:48:37.207,81
3634,1272.0,1390.0,2011-01-23 22:15:53.523,82
3635,,1345.0,2011-01-23 02:17:42.237,81
3636,347.0,,2011-01-22 23:12:34.723,81
3645,1383.0,1352.0,2011-01-23 01:52:28.817,81
3653,1531.0,1236.0,2011-01-23 07:35:44.253,81
3662,,1613.0,2011-01-26 23:51:39.983,85
3687,1268.0,1236.0,2011-01-23 20:02:17.230,82
3703,1172.0,,2011-01-23 23:45:57.747,82
3712,41.0,1352.0,2011-01-24 02:29:39.533,82
3718,1383.0,13.0,2011-01-24 02:59:03.457,82
3731,1486.0,1236.0,2011-01-24 07:53:30.787,82
3734,1272.0,1236.0,2011-01-24 09:30:22.040,82
3735,1559.0,1236.0,2011-01-24 09:43:55.720,82
3737,1458.0,1236.0,2011-01-24 10:02:50.003,82
3750,250.0,358.0,2011-01-24 13:48:00.097,82
3751,1460.0,1236.0,2011-01-25 09:42:45.140,83
3754,104.0,1337.0,2011-01-24 13:31:22.570,82
3758,1545.0,1501.0,2011-01-24 16:26:27.060,82
3759,1394.0,1236.0,2011-01-24 17:48:47.940,82
3767,1394.0,399.0,2011-01-24 18:27:25.997,82
3769,1570.0,520.0,2011-01-24 18:01:11.917,82
3770,955.0,1039.0,2011-01-25 16:51:49.410,83
3773,1337.0,1236.0,2011-01-24 18:20:18.820,82
3777,1172.0,399.0,2011-01-24 18:50:06.257,82
3792,824.0,373.0,2011-01-25 17:13:18.387,83
3794,1337.0,386.0,2011-01-25 15:54:35.297,83
3797,1545.0,1352.0,2011-01-25 01:25:09.473,83
3798,622.0,1236.0,2011-01-24 21:56:52.813,83
3799,66.0,78.0,2011-01-25 04:53:26.740,83
3810,1383.0,1370.0,2011-01-25 04:15:30.757,83
3818,1581.0,74.0,2011-01-25 04:44:14.630,83
3824,41.0,1458.0,2011-01-25 07:53:50.313,83
3833,1383.0,1236.0,2011-01-25 11:49:06.153,83
3834,930.0,2011.0,2011-02-17 12:34:39.640,106
3841,592.0,,2011-01-25 13:49:01.417,83
3852,1335.0,217.0,2011-01-25 21:46:40.790,84
3859,1586.0,1236.0,2011-01-25 18:07:44.540,83
3863,977.0,1708.0,2011-01-25 17:58:27.933,83
3881,1545.0,1236.0,2011-01-25 21:39:11.563,84
3889,1588.0,1611.0,2011-01-26 21:55:34.807,85
3892,1495.0,1236.0,2011-01-26 07:05:04.443,84
3901,1383.0,,2011-01-26 04:06:25.197,84
3903,1559.0,1236.0,2011-01-26 07:29:29.077,84
3906,1160.0,74.0,2011-01-26 08:27:02.200,84
3911,1598.0,1370.0,2011-01-26 11:36:22.860,84
3917,,1501.0,2011-01-26 12:13:40.430,84
3922,1602.0,1236.0,2011-01-26 14:14:23.567,84
3928,1460.0,,2011-01-26 17:54:39.410,84
3933,104.0,1236.0,2011-01-26 17:57:31.833,84
3944,592.0,373.0,2011-01-27 11:13:38.427,85
3945,1545.0,1236.0,2011-01-26 19:57:48.220,85
3957,1272.0,1272.0,2011-02-07 01:22:35.537,96
3986,1394.0,1236.0,2011-01-27 12:24:31.660,85
3987,1618.0,1337.0,2011-01-27 12:30:50.050,85
3998,1228.0,1236.0,2011-01-27 14:44:48.583,85
4005,1579.0,1272.0,2011-02-01 00:40:26.280,90
4006,1520.0,377.0,2011-01-27 22:01:30.963,86
4010,217.0,74.0,2011-01-27 19:41:59.927,86
4015,1382.0,1241.0,2011-01-27 20:10:24.107,86
4027,1495.0,1501.0,2011-01-28 09:45:16.033,86
4031,1637.0,1236.0,2011-01-28 10:16:52.660,86
4034,1638.0,1492.0,2011-01-28 12:06:26.300,86
4047,1394.0,701.0,2011-01-28 20:16:06.140,87
4048,47.0,1272.0,2011-01-29 16:32:35.557,87
4049,1618.0,1236.0,2011-01-28 15:24:01.270,86
4058,1579.0,1236.0,2011-01-28 17:01:27.823,86
4061,1375.0,377.0,2011-01-28 17:23:12.543,86
4063,540.0,520.0,2011-01-28 17:44:06.100,86
4067,540.0,1390.0,2011-01-28 21:34:55.830,87
4068,,838.0,2011-01-28 18:54:39.307,86
4071,1186.0,124.0,2011-01-28 19:29:15.933,87
4076,1370.0,139.0,2011-02-10 16:37:51.967,99
4079,1646.0,,2011-01-28 18:55:39.797,86
4094,1648.0,1241.0,2011-01-28 23:29:06.083,87
4102,418.0,1501.0,2011-01-29 10:27:49.273,87
4116,1654.0,13.0,2011-01-28 23:50:24.223,87
4118,405.0,1236.0,2011-01-29 06:32:25.540,87
4137,558.0,1560.0,2011-01-29 12:35:41.010,87
4141,,1236.0,2011-01-29 12:49:27.660,87
4156,1592.0,1236.0,2011-01-29 16:01:16.360,87
4168,1666.0,1172.0,2011-01-29 20:59:52.707,88
4172,1495.0,1460.0,2011-01-29 23:14:46.340,88
4174,1394.0,47.0,2011-01-30 16:53:17.307,88
4184,1545.0,,2011-01-29 23:34:47.500,88
4188,1228.0,1236.0,2011-01-30 06:51:52.490,88
4189,551.0,1655.0,2011-01-30 00:21:04.680,88
4199,1345.0,59.0,2011-01-30 14:34:50.033,88
4200,1495.0,1268.0,2011-01-30 05:35:00.340,88
4201,1495.0,,2011-01-30 07:13:36.013,88
4226,1495.0,1918.0,2011-02-16 21:07:55.483,106
4229,1172.0,1272.0,2011-01-31 00:42:29.893,89
4233,1337.0,838.0,2011-01-30 23:02:49.823,89
4234,158.0,1655.0,2011-01-31 00:59:35.583,89
4238,1648.0,1560.0,2011-01-31 09:29:21.440,89
4243,158.0,1655.0,2011-01-31 01:19:09.553,89
4247,1037.0,1656.0,2011-01-31 01:52:42.210,89
4256,661.0,1695.0,2011-02-01 17:24:37.270,90
4268,1677.0,520.0,2011-01-31 02:51:18.877,89
4269,661.0,1236.0,2011-01-31 07:55:16.133,89
4278,1345.0,1236.0,2011-01-31 08:07:18.677,89
4284,1394.0,399.0,2011-01-31 15:58:38.243,89
4289,383.0,1460.0,2011-02-09 10:06:55.253,98
4299,104.0,701.0,2011-01-31 14:57:50.213,89
4300,545.0,386.0,2011-01-31 15:38:30.647,89
4310,1588.0,1611.0,2011-01-31 17:09:32.457,89
4313,1495.0,1352.0,2011-01-31 19:08:04.927,90
4314,824.0,1471.0,2011-01-31 19:28:02.887,90
4319,,1272.0,2011-02-01 00:31:27.927,90
4320,1637.0,1236.0,2011-01-31 19:42:16.923,90
4322,1394.0,,2011-01-31 21:39:46.153,90
4331,1588.0,1611.0,2011-02-01 07:47:34.087,90
4334,1272.0,1272.0,2011-02-02 02:45:32.563,91
4343,1680.0,1680.0,2011-02-03 18:27:16.497,92
4345,1700.0,124.0,2011-02-01 04:18:18.057,90
4349,1702.0,,2011-02-02 02:00:57.497,91
4353,1196.0,1236.0,2011-02-01 06:51:15.793,90
4356,1495.0,1352.0,2011-02-01 14:55:59.337,90
4364,1383.0,1236.0,2011-02-01 12:58:28.373,90
4366,1460.0,1588.0,2011-02-01 16:16:42.417,90
4384,1579.0,1236.0,2011-02-01 17:23:21.880,90
4389,966.0,,2011-02-01 18:15:56.087,90
4393,1712.0,966.0,2011-02-01 21:15:26.447,91
4394,558.0,1501.0,2011-02-01 21:17:15.527,91
4395,955.0,1241.0,2011-02-01 21:51:47.013,91
4404,1713.0,1390.0,2011-02-01 22:12:22.673,91
4407,1714.0,329.0,2011-02-02 00:08:18.357,91
4411,1349.0,1236.0,2011-02-02 07:26:09.083,91
4428,1252.0,1236.0,2011-02-02 07:34:44.453,91
4432,1272.0,1236.0,2011-02-02 07:45:19.323,91
4436,1695.0,1370.0,2011-02-02 11:02:40.023,91
4444,1637.0,1236.0,2011-02-02 13:47:20.633,91
4445,1708.0,1560.0,2011-02-02 11:17:18.100,91
4449,1390.0,966.0,2011-02-02 13:10:27.977,91
4453,1696.0,142.0,2011-02-02 14:02:30.007,91
4459,1708.0,386.0,2011-02-02 15:17:46.260,91
4470,955.0,1236.0,2011-02-02 16:04:56.360,91
4479,386.0,1236.0,2011-02-02 17:33:33.380,91
4481,238.0,520.0,2011-02-02 17:44:56.423,91
4492,1729.0,1337.0,2011-02-02 21:58:32.547,92
4514,217.0,1695.0,2011-02-03 04:03:03.620,92
4519,1345.0,1172.0,2011-02-03 15:52:25.967,92
4522,1737.0,1196.0,2011-02-03 19:33:24.900,93
4532,,1236.0,2011-02-03 12:48:51.183,92
4537,,1236.0,2011-02-03 16:59:59.960,92
4544,955.0,1236.0,2011-02-03 17:38:31.813,92
4546,,1236.0,2011-02-03 18:02:09.087,92
4558,838.0,1727.0,2011-02-04 04:48:44.050,93
4561,1272.0,661.0,2011-02-04 00:09:12.217,93
4569,1560.0,838.0,2011-02-05 00:09:55.567,94
4575,1370.0,386.0,2011-02-04 13:33:04.693,93
4581,293.0,1236.0,2011-02-04 15:49:13.177,93
4586,1752.0,1236.0,2011-02-04 16:45:25.710,93
4591,,1236.0,2011-02-04 20:09:32.983,94
4594,1755.0,1370.0,2011-02-04 23:05:50.097,94
4597,1618.0,329.0,2011-02-05 09:31:49.263,94
4600,1758.0,520.0,2011-02-05 01:24:16.747,94
4617,847.0,1236.0,2011-02-05 15:05:53.320,94
4631,1382.0,1236.0,2011-02-05 17:17:43.157,94
4636,558.0,1241.0,2011-02-05 20:24:46.150,95
4637,1768.0,1241.0,2011-02-05 20:29:42.637,95
4641,1768.0,1495.0,2011-02-05 21:36:43.907,95
4649,29.0,61.0,2011-02-06 11:18:33.657,95
4677,238.0,520.0,2011-02-06 15:25:24.413,95
4680,4.0,1236.0,2011-02-06 11:24:21.177,95
4696,1345.0,1241.0,2011-02-06 17:12:34.960,95
4709,,1370.0,2011-02-06 21:17:45.100,96
4718,,1272.0,2011-02-06 23:00:49.607,96
4723,551.0,1241.0,2011-02-07 00:06:02.393,96
4731,622.0,1252.0,2011-02-07 15:40:33.093,96
4735,807.0,1236.0,2011-02-07 07:16:32.807,96
4749,605.0,1352.0,2011-02-07 18:05:49.003,96
4758,,838.0,2011-02-08 00:49:32.113,97
4761,392.0,347.0,2011-02-07 16:08:49.120,96
4777,1799.0,1236.0,2011-02-07 20:03:38.240,97
4778,1800.0,1236.0,2011-02-07 20:09:50.917,97
4784,1803.0,838.0,2011-02-08 01:41:27.277,97
4789,1807.0,386.0,2011-02-08 13:53:11.747,97
4799,293.0,74.0,2011-02-08 09:42:46.857,97
4805,1815.0,1236.0,2011-02-08 13:30:00.713,97
4812,312.0,1236.0,2011-02-08 17:30:09.430,97
4816,1696.0,,2011-02-08 18:07:39.733,97
4820,58.0,1236.0,2011-02-08 19:16:18.717,98
4821,1924.0,1241.0,2011-02-08 19:27:25.407,98
4830,1696.0,701.0,2011-02-08 22:46:56.560,98
4831,1829.0,701.0,2011-02-08 22:14:37.430,98
4844,1272.0,1460.0,2011-02-09 16:52:21.973,98
4847,358.0,1501.0,2011-02-09 09:33:55.577,98
4868,1291.0,61.0,2011-02-09 17:06:35.180,98
4881,,1241.0,2011-02-09 21:17:49.357,99
4882,1460.0,1236.0,2011-02-10 07:20:41.313,99
4897,1272.0,19.0,2011-02-10 06:03:17.073,99
4906,1844.0,1236.0,2011-02-10 11:31:40.113,99
4908,1844.0,1782.0,2011-02-10 10:24:59.313,99
4909,1846.0,1844.0,2011-02-10 10:05:38.940,99
4918,1576.0,1236.0,2011-02-10 13:22:29.690,99
4921,1394.0,1236.0,2011-02-10 13:54:01.427,99
4930,873.0,,2011-02-10 15:18:58.980,99
4935,873.0,1460.0,2011-02-10 16:34:54.953,99
4937,1228.0,1236.0,2011-02-10 17:23:49.823,99
4959,139.0,1236.0,2011-02-10 20:42:33.210,100
4972,1495.0,,2011-02-10 22:46:02.607,100
4976,558.0,791.0,2011-02-11 00:46:38.757,100
4986,1272.0,61.0,2011-02-11 08:03:28.530,100
4988,,1236.0,2011-02-11 06:36:45.917,100
4990,202.0,124.0,2011-02-11 07:19:09.200,100
4994,1864.0,1236.0,2011-02-11 10:42:11.640,100
5005,386.0,1046.0,2011-02-11 17:33:10.750,100
5008,813.0,166.0,2011-02-11 19:15:11.190,101
5020,19.0,1560.0,2011-02-11 20:10:26.060,101
5022,873.0,1236.0,2011-02-11 21:39:33.250,101
5027,1873.0,61.0,2011-02-12 06:10:17.847,101
5032,1859.0,1495.0,2011-02-12 01:44:27.357,101
5051,1878.0,1492.0,2011-02-12 11:43:30.907,101
5054,1847.0,1352.0,2011-02-12 13:37:53.687,101
5062,139.0,1390.0,2011-02-12 18:24:00.503,101
5066,1878.0,520.0,2011-02-12 20:55:17.927,102
5072,1888.0,1560.0,2011-02-13 08:26:06.433,102
5073,1228.0,386.0,2011-02-12 23:16:27.477,102
5074,1890.0,1460.0,2011-02-13 10:18:34.283,102
5075,1888.0,1560.0,2011-02-13 07:49:21.990,102
5083,661.0,1236.0,2011-02-13 07:34:57.740,102
5086,930.0,,2011-02-13 08:46:53.450,102
5094,1495.0,1236.0,2011-02-13 08:20:37.107,102
5114,1892.0,838.0,2011-02-13 15:59:53.753,102
5118,1228.0,838.0,2011-02-13 16:26:31.143,102
5132,869.0,1918.0,2011-02-14 19:38:09.823,104
5134,1272.0,838.0,2011-02-14 01:00:23.327,103
5141,1910.0,1370.0,2011-02-14 09:47:56.457,103
5144,1892.0,1236.0,2011-02-14 08:01:34.033,103
5156,,1352.0,2011-02-14 22:36:02.327,104
5158,447.0,358.0,2011-02-16 09:27:21.773,105
5170,733.0,74.0,2011-02-14 21:03:24.123,104
5180,1924.0,1492.0,2011-02-15 06:13:56.500,104
5181,558.0,1501.0,2011-02-15 09:59:13.243,104
5185,838.0,1782.0,2011-02-15 23:14:56.423,105
5188,1093.0,2530.0,2011-03-13 21:40:20.490,131
5190,1093.0,188.0,2011-02-15 08:35:20.197,104
5192,1093.0,1928.0,2011-02-15 12:50:51.333,104
5194,1093.0,1847.0,2011-02-15 09:02:27.467,104
5195,1708.0,386.0,2011-02-15 21:33:07.357,105
5202,1844.0,1236.0,2011-02-15 13:22:50.243,104
5207,,838.0,2011-02-15 15:19:23.877,104
5217,1916.0,1241.0,2011-02-15 18:31:01.863,104
5224,1602.0,1236.0,2011-02-15 19:52:28.440,105
5226,74.0,1671.0,2011-02-20 02:06:45.353,109
5232,1272.0,838.0,2011-02-16 02:45:02.620,105
5235,717.0,1918.0,2011-02-16 01:51:23.857,105
5236,558.0,386.0,2011-02-16 11:43:23.663,105
5252,1843.0,1236.0,2011-02-16 06:49:03.333,105
5262,1247.0,1236.0,2011-02-16 11:52:50.233,105
5265,1942.0,2121.0,2011-02-20 02:02:07.030,109
5270,1460.0,1352.0,2011-02-16 15:00:09.873,105
5273,534.0,1370.0,2011-02-16 14:25:07.267,105
5277,1513.0,1040.0,2011-03-11 07:00:02.013,128
5282,1495.0,1236.0,2011-02-16 16:42:47.537,105
5283,955.0,1236.0,2011-02-16 16:09:59.517,105
5300,1588.0,1460.0,2011-02-17 19:33:57.120,107
5304,534.0,329.0,2011-02-16 21:16:34.243,106
5317,708.0,,2011-02-17 08:12:11.727,106
5341,2002.0,1345.0,2011-02-17 10:48:19.673,106
5344,1090.0,1914.0,2011-02-17 14:30:54.587,106
5347,592.0,266.0,2011-02-17 15:25:51.300,106
5353,72.0,1560.0,2011-02-17 13:17:13.170,106
5363,293.0,1560.0,2011-02-17 15:02:57.710,106
5364,1789.0,,2011-02-17 15:16:31.473,106
5395,1906.0,329.0,2011-02-18 00:38:52.727,107
5398,551.0,74.0,2011-02-18 02:01:07.563,107
5402,1843.0,1560.0,2011-02-18 10:52:50.723,107
5403,2071.0,1495.0,2011-02-18 07:50:56.943,107
5404,1272.0,1236.0,2011-02-18 07:22:11.310,107
5410,2074.0,930.0,2011-02-18 10:07:19.863,107
5416,2075.0,29.0,2011-02-18 18:08:55.590,107
5419,1884.0,126.0,2011-02-18 13:20:12.630,107
5435,1939.0,61.0,2011-02-19 17:53:48.447,108
5440,29.0,1588.0,2011-02-22 19:45:29.723,112
5450,2082.0,377.0,2011-02-18 19:47:52.423,108
5462,2097.0,124.0,2011-02-18 23:26:18.870,108
5505,,1460.0,2011-02-22 22:21:37.967,112
5521,1492.0,520.0,2011-02-20 13:24:17.413,109
5534,2125.0,1370.0,2011-02-20 18:50:20.973,109
5535,37.0,520.0,2011-02-20 15:48:02.027,109
5545,824.0,520.0,2011-02-20 18:18:49.177,109
5561,2133.0,1492.0,2011-02-21 10:28:52.477,110
5562,35.0,1370.0,2011-02-20 22:25:27.350,110
5566,717.0,1960.0,2011-02-21 03:54:00.063,110
5567,29.0,1918.0,2011-02-22 06:19:12.950,111
5569,29.0,184.0,2011-02-21 18:13:48.980,110
5582,1807.0,1236.0,2011-02-21 07:41:05.167,110
5584,11.0,1236.0,2011-02-21 07:23:39.217,110
5587,552.0,74.0,2011-02-21 07:16:58.267,110
5599,534.0,11.0,2011-02-21 11:42:35.553,110
5604,717.0,61.0,2011-02-21 18:29:33.853,110
5614,2138.0,1855.0,2011-02-21 17:18:30.777,110
5627,139.0,1352.0,2011-02-22 02:38:55.137,111
5630,2150.0,61.0,2011-02-21 22:47:23.053,111
5650,1948.0,1469.0,2011-02-23 00:26:59.840,112
5652,2157.0,1241.0,2011-02-22 15:21:49.853,111
5655,1637.0,329.0,2011-02-22 12:35:24.660,111
5665,,1236.0,2011-02-22 17:10:50.380,111
5669,1505.0,1272.0,2011-02-25 04:28:36.050,114
5670,2165.0,1241.0,2011-02-22 19:02:44.737,112
5681,,1352.0,2011-03-24 23:55:19.760,142
5682,329.0,1287.0,2011-02-23 16:41:11.810,112
5686,1916.0,1236.0,2011-02-23 07:21:19.583,112
5697,846.0,1655.0,2011-02-23 04:49:27.963,112
5702,293.0,1656.0,2011-02-23 16:44:57.333,112
5721,1916.0,1236.0,2011-02-23 13:28:25.443,112
5748,124.0,1236.0,2011-02-23 19:38:36.390,113
5753,1228.0,1236.0,2011-02-23 21:05:58.573,113
5757,1495.0,1236.0,2011-02-24 06:54:27.110,113
5758,1495.0,,2011-02-24 00:02:40.123,113
5765,558.0,2190.0,2011-02-24 15:45:53.310,113
